keyword,frequency,weight
廖繼春,0,1
張溢城,0,1
張瀞,0,1
王正雄,0,1
謝文雄,0,1
陳石連,0,1
憨慢,0,1
蓮子,0,1
蓮子餐,0,1
蓮心園,0,1
認購,0,1
餐券,0,1
管理權,0,1
管理費,0,1
預報,0,1
亞型,0,1
凍存,0,1
家禽,0,1
屠體,0,1
性禽,0,1
潮紅,0,1
畜衛所,0,1
禽流感,0,1
養禽場,0,1
高病原,0,1
水土,0,1
畫定,0,1
畫設,0,1
陳重光,0,1
楊勛凱,0,1
獨輪車,0,1
精忠,0,1
膠囊,0,1
邀請卡,0,1
熱騰騰,0,1
社工員,0,1
粽香,0,1
羅妤綺,0,1
收件人,0,1
檢疫物,0,1
郵包,0,1
郵寄,0,1
專業區,0,1
崁頂,0,1
武邊,0,1
毛豆農,0,1
水井,0,1
水量,0,1
鑿井,0,1
南埔,0,1
鹹菜桶,0,1
余文欽,0,1
太平麻竹筍,0,1
家政班,0,1
瀰漫,0,1
車籠埔,0,1
麻竹筍,0,1
水幕,0,1
水濂,0,1
水里溪,0,1
水雲橋,0,1
冰棒,0,1
黃淑雲,0,1
新住民,0,1
異國,0,1
禹耀東,0,1
韓梗,0,1
陳偉杰,0,1
何景良,0,1
福華,0,1
親子客,0,1
施詠心,0,1
曾晴,0,1
雄女,0,1
頒發,0,1
黃品叡,0,1
黃秀霞,0,1
一千兩百,0,1
六千,0,1
塗鴉客,0,1
第二十七,0,1
第五十,0,1
偷跑,0,1
原料車,0,1
外運,0,1
大水,0,1
成品車,0,1
題數,0,1
噴漆,0,1
主震,0,1
張存薇,0,1
成功鎮,0,1
打轉轉,0,1
摔破,0,1
碗盤,0,1
頭昏腦脹,0,1
心電圖,0,1
蔡建松,0,1
暖和,0,1
二一六年,0,1
國衛院,0,1
年輕化,0,1
採檢,0,1
教誨堂,0,1
澎監,0,1
澎鼎,0,1
大埔鄉,0,1
陳璟民,0,1
機隊,0,1
貨機,0,1
刺蔥,0,1
弟妹,0,1
微社,0,1
許碧芸,0,1
信義鄉,0,1
劉濱銓,0,1
搖到,0,1
水里鄉,0,1
和美鎮,0,1
震源,0,1
傳染病,0,1
蚊媒,0,1
王文彥,0,1
更改成,0,1
赫茲,0,1
酷兒,0,1
吊燈,0,1
哭出來,0,1
地鳴,0,1
天搖地動,0,1
文洗版,0,1
汪姓,0,1
王秀亭,0,1
躲到,0,1
防震,0,1
喪事,0,1
戀童癖,0,1
入托,0,1
小爸媽,0,1
江怡臻,0,1
送托,0,1
圖室,0,1
媒材,0,1
東莒,0,1
東莒島,0,1
段沐,0,1
王煜松,0,1
盧芛,0,1
藍晒,0,1
藍晒圖,0,1
十方,0,1
啟能,0,1
游月菊,0,1
認桌,0,1
吊車尾,0,1
考出,0,1
文心,0,1
往生,0,1
見死不救,0,1
運下山,0,1
寒暑假,0,1
陳賓權,0,1
麗娜輪,0,1
八卦山,0,1
哇嘛,0,1
商品卡,0,1
城觀處,0,1
鳳凰花,0,1
喊叫,0,1
測報,0,1
王俊忠,0,1
進線,0,1
乘船,0,1
場站,0,1
督檢,0,1
船舶,0,1
開航,0,1
黃一平,0,1
下痢,0,1
低血壓,0,1
多量線蟲,0,1
病重,0,1
病鳥,0,1
腎小管,0,1
特派員,0,1
觀傳局,0,1
陳彥宇,0,1
方形粽,0,1
芭掌,0,1
長條形,0,1
上壘率,0,1
亞瑞納多,0,1
楚勞特,0,1
洛磯隊,0,1
獨走,0,1
神獸,0,1
科羅拉多,0,1
肥沃,0,1
道奇隊,0,1
長處,0,1
包林傑,0,1
投包,0,1
安聯,0,1
張武業,0,1
吳孟儒,0,1
單循環,0,1
莫寧,0,1
賽制,0,1
首冠,0,1
體育台,0,1
南灘,0,1
腎鬥士,0,1
彭詩晴,0,1
戰隊,0,1
文祺,0,1
詩晴,0,1
相見歡,0,1
締造,0,1
提姆,0,1
球王,0,1
中局,0,1
反手,0,1
崔孝珠,0,1
後來居上,0,1
擰拉,0,1
李尚洙,0,1
林昀儒,0,1
林鄭配,0,1
次局,0,1
正手拍,0,1
脫韁,0,1
鄭怡靜,0,1
野馬,0,1
丟士,0,1
依瑟儂,0,1
奧原今,0,1
決勝局,0,1
碰頭,0,1
窮追,0,1
金達蓬,0,1
居次,0,1
引退賽,0,1
涼水祭,0,1
破萬,0,1
羅志朋,0,1
余德龍,0,1
打線王威晨,0,1
正象隊,0,1
猿隊,0,1
王溢,0,1
陳偉漢,0,1
雙響,0,1
黃敬瑋,0,1
下丘,0,1
倪婉君,0,1
林傑今,0,1
洋投包,0,1
續投,0,1
羅國華,0,1
莊駿凱,0,1
首秀,0,1
格蘭,0,1
桌曆,0,1
獎牌,0,1
蘇起銓,0,1
限量版,0,1
接捕,0,1
克里斯蒂,0,1
成致命傷,0,1
敗下陣來,0,1
金廷,0,1
嘟嘟,0,1
場數,0,1
踹傷,0,1
反方向,0,1
土肥,0,1
安得,0,1
岡本和,0,1
棒子,0,1
肥星,0,1
鋼連,0,1
何信標,0,1
大餐,0,1
滿漢,0,1
陳義信,0,1
現身力挺,0,1
古利爾,0,1
巴爾帝,0,1
希斯可,0,1
敲安,0,1
桑坦德,0,1
險勝,0,1
魯伊斯,0,1
北條史,0,1
噴射球,0,1
敲帶有,0,1
王子維連,0,1
保母車,0,1
延至,0,1
雨神,0,1
順延至,0,1
切爾西,0,1
切爾西隊,0,1
友誼賽,0,1
威廉,0,1
美洲盃,0,1
聯決賽,0,1
定向,0,1
東西莒,0,1
莒光,0,1
越野,0,1
陽建福,0,1
窘境,0,1
先馳得點,0,1
出擊,0,1
土肥星,0,1
投土,0,1
瞄準,0,1
羅德土,0,1
鋼砲,0,1
首打席,0,1
削球,0,1
徐孝元,0,1
王藝迪,0,1
夾殺,0,1
山口俊短,0,1
岱桑,0,1
左投土,0,1
打失敗,0,1
時間差,0,1
神跑壘,0,1
萊爾德,0,1
友哉,0,1
岡本和真,0,1
林晃弘,0,1
柿沼,0,1
清田育宏,0,1
荻野貴司,0,1
大都,0,1
小組賽,0,1
揭幕戰,0,1
法國隊,0,1
賽次,0,1
開踢,0,1
英雄式,0,1
英雄球,0,1
國王隊,0,1
弗萊明,0,1
普里吉奧尼,0,1
長島,0,1
韋弗,0,1
一平,0,1
大谷翔,0,1
天使隊,0,1
平頭像,0,1
渡邊,0,1
渡邊雄,0,1
渡邊雄太,0,1
灰熊隊,0,1
異曲同工,0,1
谷衣,0,1
雄太,0,1
雷霆隊,0,1
實績,0,1
教頭,0,1
新王牌,0,1
林宥辰,0,1
金利,0,1
馬林,0,1
馬林魚隊,0,1
髖部,0,1
魚隊,0,1
三圍,0,1
伍雷納,0,1
甩出去,0,1
跑壘,0,1
阿庫尼亞,0,1
飛出,0,1
庫蒂尼奧,0,1
伊巴卡,0,1
戰局,0,1
魯尼,0,1
翻盤,0,1
李文斯頓,0,1
漏牙,0,1
缺掉,0,1
肘擊,0,1
范維利特,0,1
出界,0,1
山薩泰拉,0,1
德葛隆,0,1
時時,0,1
球點,0,1
硬生生,0,1
觸擊點,0,1
佛雷瑟,0,1
傑曼,0,1
奈昆,0,1
山塔納,0,1
敲帶,0,1
普萊薩,0,1
葛瑞戈爾斯,0,1
韓德,0,1
伍雷尼亞,0,1
索洛卡,0,1
降至,0,1
傳授給,0,1
告假,0,1
客座,0,1
蒞臨,0,1
麥卡琴,0,1
皇馬,0,1
轉會費,0,1
阿札爾,0,1
德羅森,0,1
馬克斯,0,1
馬刺隊,0,1
基爾梅爾,0,1
失掉,0,1
攻占上,0,1
開節,0,1
東柏林,0,1
柏林赫塔,0,1
西柏林,0,1
隊伍柏林赫塔,0,1
海尼格,0,1
睪丸,0,1
三連戰,0,1
史卓普,0,1
巴耶茲,0,1
德容,0,1
漢默斯,0,1
聖路易斯,0,1
高速球,0,1
麥克拉斯,0,1
清出,0,1
總冠軍級別,0,1
霍斯特,0,1
傳承盃,0,1
嘉信,0,1
獲邀,0,1
粘藐,0,1
西雅圖,0,1
高球場,0,1
合意,0,1
性侵案,0,1
有出入,0,1
體育報,0,1
冠軍戰將,0,1
大詹,0,1
打滿,0,1
輪休,0,1
換投,0,1
西野,0,1
跨進,0,1
前役,0,1
外野界,0,1
外飛球,0,1
溫克,0,1
滑接,0,1
馬利,0,1
參與賽,0,1
宣布魯尼,0,1
置換,0,1
落磯,0,1
愛爾達,0,1
綜合台,0,1
育樂,0,1
戲碼,0,1
衛冕者,0,1
雨停賽,0,1
大石,0,1
率領,0,1
娜吉拉,0,1
孔塔,0,1
安妮西莫娃,0,1
寇特,0,1
板球,0,1
網壇,0,1
芭提,0,1
萌妹,0,1
萬卓索娃,0,1
多迪格,0,1
美網,0,1
花卷,0,1
阿斯瑪斯,0,1
季次,0,1
擲射出,0,1
昨役,0,1
儘可能,0,1
布陣,0,1
手感,0,1
擊好,0,1
柔軟度,0,1
發燙,0,1
重訓,0,1
費德爾,0,1
費納,0,1
克羅埃西亞帕維奇,0,1
創下台,0,1
對分,0,1
李茲,0,1
宰制力,0,1
特快車,0,1
攻佔,0,1
致勝,0,1
航平,0,1
恐左,0,1
恐左症,0,1
亂掉,0,1
金子,0,1
天雨,0,1
搶佔,0,1
郭阜林,0,1
高孝儀,0,1
何卓佳,0,1
打法,0,1
史蒂文斯,0,1
污辱,0,1
沃肯廷,0,1
艾莎,0,1
坂井一將,0,1
爭奪,0,1
作客,0,1
央聯,0,1
投下去,0,1
王強森,0,1
疲勞感,0,1
金村,0,1
中川皓太,0,1
敲滾,0,1
解危,0,1
放得開,0,1
褪去,0,1
配球,0,1
養傷,0,1
強洋投索沙,0,1
拉上,0,1
大石彌太郎,0,1
強壓,0,1
李相秀,0,1
一哥,0,1
克里斯提,0,1
宋浚洋,0,1
稱后,0,1
組為,0,1
費雷爾,0,1
保帶,0,1
勝盤,0,1
女網賽,0,1
小將,0,1
延續,0,1
捷克萬卓索娃,0,1
掄元,0,1
提決,0,1
搶七,0,1
次盤,0,1
皇冠賽,0,1
破橫掃,0,1
突破性,0,1
賽末點,0,1
逼到,0,1
德萊特,0,1
拉許,0,1
烏龍球,0,1
英格蘭,0,1
台將,0,1
廖任磊,0,1
軟銀隊,0,1
何鈞傑,0,1
吉村真晴,0,1
年終,0,1
廖振珽,0,1
廖林配,0,1
張禹珍,0,1
強戰,0,1
林鐘勳,0,1
林高遠,0,1
梁靖崑,0,1
森薗政崇,0,1
狄佛斯,0,1
芬蘭歐拉,0,1
黃鎮廷,0,1
安猛,0,1
布恩,0,1
海曼,0,1
破壞力,0,1
點圈,0,1
尤多卡,0,1
下棒,0,1
德阿諾德,0,1
史卓,0,1
梅登,0,1
藍伯特,0,1
說道,0,1
主控,0,1
判罰,0,1
球票,0,1
卡胡,0,1
古德溫,0,1
打趣,0,1
溜手,0,1
看傻,0,1
臂力,0,1
高飛球,0,1
費爾斯,0,1
索勒,0,1
厄謝拉,0,1
希克斯,0,1
敗因,0,1
砲擊,0,1
安失,0,1
李皓晴,0,1
小威廉絲,0,1
意指,0,1
法籍,0,1
瓦林卡,0,1
真實性,0,1
程序化,0,1
系統地,0,1
莫拉托魯,0,1
可期,0,1
坐鎮,0,1
死忠象迷,0,1
傷兵潮,0,1
報銷,0,1
或是,0,1
百分,0,1
粘藐云,0,1
克拉布,0,1
普林斯,0,1
羅素,0,1
輪籤,0,1
騰出,0,1
卡本特,0,1
懷賽德,0,1
運動家隊,0,1
側腹,0,1
動完,0,1
後援點,0,1
摩洛,0,1
熊牛棚,0,1
凱可,0,1
東家,0,1
卡司,0,1
摩斯塔,0,1
耶利奇,0,1
轟領,0,1
好調,0,1
日語,0,1
蛻變成,0,1
訪問台,0,1
收下,0,1
貝爾崔,0,1
重砲,0,1
選走,0,1
使用率,0,1
西勇輝,0,1
訓練室,0,1
重訓室,0,1
哈勒普,0,1
梅莉卡,0,1
葛藍喬安娜,0,1
達布洛夫絲基,0,1
高居,0,1
亞裔,0,1
克拉克森,0,1
台裔,0,1
懸殊,0,1
換上場,0,1
米克斯,0,1
米勒,0,1
屢次,0,1
飆進,0,1
呂家弘,0,1
穩扎穩,0,1
凱撒,0,1
沉穩,0,1
中職史,0,1
周雨,0,1
單曉娜,0,1
寫意,0,1
局點,0,1
朴奏炫,0,1
正賽,0,1
陳思羽,0,1
卡察諾夫,0,1
大滿貫賽,0,1
大滿貫金盃,0,1
茲韋列夫,0,1
一棒,0,1
上到,0,1
克偉,0,1
張正偉,0,1
傷心地,0,1
差一點,0,1
神全,0,1
興農,0,1
名人賽,0,1
茲維瑞夫,0,1
助悍,0,1
勇壯,0,1
超強洋,0,1
外崎修汰,0,1
殊榮,0,1
灌進,0,1
犧牲打打,0,1
王山川穗高,0,1
王鈴木誠,0,1
台青盃,0,1
呂孫儀,0,1
球場站,0,1
終輪,0,1
陳宥蓁,0,1
石橋,0,1
良太,0,1
飛到,0,1
左斜,0,1
海外戰,0,1
練打,0,1
賈吉,0,1
三振掉,0,1
森友哉,0,1
西川龍馬,0,1
下戰,0,1
劣勢,0,1
再次於,0,1
吶喊,0,1
巴提斯塔,0,1
鯉魚隊,0,1
平飛,0,1
連下,0,1
卡拉卡塞維奇,0,1
波卡諾娃,0,1
濱本由惟,0,1
王詹樣,0,1
蒙提羅,0,1
阿波羅尼亞,0,1
露普勒絲庫,0,1
餘威,0,1
克羅埃西亞多迪格,0,1
大滿貫初,0,1
巴基斯坦奎雷希,0,1
巴西索亞瑞斯,0,1
帕維奇,0,1
退頭,0,1
非種子,0,1
古賀輝,0,1
澳洲賽,0,1
齋藤太一,0,1
歐足,0,1
布莎南,0,1
李雪芮,0,1
往年,0,1
中島卓,0,1
代跑,0,1
山田哲人,0,1
平沼翔,0,1
換下,0,1
相中,0,1
秋吉亮,0,1
近藤一,0,1
追成,0,1
養樂多隊,0,1
點成,0,1
平分,0,1
怒吼,0,1
敬遠,0,1
甩出,0,1
砸鍋,0,1
總計,0,1
追平分,0,1
亂流,0,1
大師賽,0,1
加索,0,1
西亞卡姆,0,1
下續,0,1
準名人堂,0,1
哺乳室,0,1
奶巾,0,1
愛醬,0,1
特寫道,0,1
隔開,0,1
餵奶,0,1
布里頓,0,1
迪謝茲,0,1
耗掉,0,1
參考值,0,1
謝古拉,0,1
摩頓,0,1
少主,0,1
巴特勒,0,1
湯斯,0,1
丟棒,0,1
拉史特拉,0,1
神鱒,0,1
索利亞,0,1
ｋ掉,0,1
下放,0,1
允彦,0,1
吉川,0,1
拉上來,0,1
森福,0,1
森福允彦,0,1
調往,0,1
重話,0,1
卡諾,0,1
康佛托,0,1
仰角,0,1
佩提特,0,1
初速,0,1
英里,0,1
佩洛塔,0,1
作祟,0,1
大顯,0,1
新龍王,0,1
球隊場,0,1
神威,0,1
納斯,0,1
膝傷,0,1
佈下,0,1
天羅地網,0,1
拆招,0,1
盯守,0,1
見招,0,1
鈴木清,0,1
帕羅阿圖,0,1
戴潘布洛克,0,1
到頭,0,1
守備險,0,1
接好,0,1
荷因,0,1
華鷹,0,1
韓職樂天,0,1
韓華鷹,0,1
兼備,0,1
大腿筋,0,1
萌神,0,1
公不作美,0,1
勁敵,0,1
熱開,0,1
索亞瑞斯巴西力拚,0,1
蠻牛,0,1
費爸,0,1
西謝克,0,1
防線,0,1
佳明,0,1
勝利組,0,1
宮本和知,0,1
巨人派上,0,1
補補,0,1
亞利桑納,0,1
上海站,0,1
卡特,0,1
雙冠王,0,1
帕泰,0,1
白襪隊,0,1
葛拉梅斯,0,1
雙棲,0,1
三壘打,0,1
球心,0,1
玉井大翔,0,1
下降到,0,1
大打退場,0,1
杉浦稔,0,1
王石川雅規,0,1
博斯,0,1
府上,0,1
收看到,0,1
無限台,0,1
給與,0,1
田海,0,1
三冠王,0,1
不振,0,1
俊國熊威爾,0,1
打爆吞敗,0,1
本柱,0,1
蓋瑞,0,1
建功,0,1
王正棠,0,1
吳清正,0,1
支場,0,1
林立高飛,0,1
陽春彈,0,1
過招,0,1
下庄,0,1
中繼王,0,1
布森尼茲,0,1
樂天兵,0,1
火腿宮,0,1
西尚生,0,1
重信慎之介,0,1
龜井善行,0,1
凡間,0,1
威爾森,0,1
大山,0,1
大樹,0,1
悠輔,0,1
本光司,0,1
東條,0,1
滾地,0,1
糸井嘉男,0,1
糸原健斗,0,1
羅德隊,0,1
朱元勤,0,1
潘彥廷,0,1
一棒助,0,1
失投球,0,1
奎托,0,1
客串,0,1
崩盤,0,1
慘敗,0,1
搖擺,0,1
翻天,0,1
自家隊友樂,0,1
冰封,0,1
卡達,0,1
歐國,0,1
羅可,0,1
羅奪,0,1
羅納度,0,1
踢完,0,1
洛夫,0,1
騎士戰,0,1
彭識穎,0,1
野手大帝,0,1
待命,0,1
游霆崴,0,1
伊沙拉,0,1
宗吉,0,1
洋麟,0,1
詹俊為,0,1
棒球路,0,1
邀約,0,1
山口翔,0,1
旅日台,0,1
分送出,0,1
吳哲源,0,1
吳柏豪,0,1
安送出,0,1
洪宸宇,0,1
王梓安,0,1
葉竹軒,0,1
蘇俊羽,0,1
黃偉晟,0,1
加拿大籍,0,1
取而代之,0,1
可能性,0,1
投索,0,1
獻技,0,1
網羅索沙,0,1
精采度,0,1
吉田輝星,0,1
名門,0,1
桐蔭,0,1
試煉,0,1
金足農,0,1
紮實,0,1
蒙塔斯,0,1
轟成,0,1
高橋沙,0,1
中外,0,1
嚇出,0,1
塞維里諾,0,1
壯舉,0,1
打擊戰,0,1
春彈,0,1
松井秀喜,0,1
狂灌,0,1
轟刷,0,1
轟達陣,0,1
邦迪,0,1
高秋,0,1
躲避,0,1
騎兵,0,1
推向,0,1
棒打,0,1
野球場,0,1
挹注,0,1
穩坐,0,1
心意已決,0,1
聽取,0,1
葛里芬,0,1
交戰,0,1
切入,0,1
戰數,0,1
空手,0,1
卡普勒,0,1
球排,0,1
開幕戰時,0,1
中選,0,1
尼奧,0,1
帕泰多,0,1
打板球,0,1
板球場,0,1
聖安東,0,1
半調子,0,1
江本孟紀,0,1
滋味,0,1
犧牲品,0,1
主審,0,1
大吞下,0,1
葛里查克,0,1
陽春彈掉分,0,1
尤文圖斯,0,1
悄然,0,1
羅因,0,1
羅達成,0,1
義甲,0,1
義甲祖文特斯,0,1
卡布雷拉,0,1
冰攀,0,1
攀岩級數,0,1
雪訓,0,1
主人馬,0,1
乘勝追擊,0,1
先馳得盤,0,1
卡赫絲,0,1
東道,0,1
衛冕金盃,0,1
雙破,0,1
威特,0,1
評為,0,1
選秀史,0,1
份內,0,1
柯爾坦,0,1
曾文毅,0,1
守備組,0,1
聯盟賽,0,1
岱鋼,0,1
投塩,0,1
球眼,0,1
見貴洋,0,1
卓琦,0,1
卡洛爾,0,1
快腿,0,1
模板,0,1
班尼泰迪,0,1
紅襪隊,0,1
總評價,0,1
腳程,0,1
路易斯安那州,0,1
響尾蛇隊,0,1
拉屈曼,0,1
印尼賽,0,1
發滿貫彈,0,1
伍家朗,0,1
單站,0,1
彭娜帕,0,1
李東根,0,1
歐烜屹,0,1
程琪雅,0,1
維首,0,1
蘭基雷迪,0,1
頭號,0,1
馮雪穎,0,1
傳接,0,1
洋野手,0,1
義大利籍,0,1
中繼點,0,1
維拉紐瓦,0,1
劉中興,0,1
小薇,0,1
網協,0,1
聯邦盃,0,1
青少女,0,1
上澤直之,0,1
接連,0,1
渡邊諒,0,1
西川遙輝,0,1
養樂多今,0,1
高梨,0,1
摘金,0,1
王國慧,0,1
劉志威,0,1
張詠漢,0,1
林睿煬,0,1
陳勤宗,0,1
陳品捷,0,1
移居,0,1
台哥,0,1
史耐徳,0,1
咬上,0,1
哥倫比亞歐索里歐,0,1
捷克布魯維托娃,0,1
熱機,0,1
盤葛藍喬安娜,0,1
蒙哥馬莉,0,1
鄭欽文,0,1
三一,0,1
中丸,0,1
介飛球,0,1
佳浩,0,1
信慎,0,1
右陽,0,1
小林誠司,0,1
山本泰寛,0,1
左重信慎之介,0,1
松井裕樹,0,1
林誠司,0,1
游坂,0,1
維拉努威瓦,0,1
法網賽,0,1
索德林,0,1
輕取,0,1
錦織圭,0,1
克羅埃西亞,0,1
史蒂芬斯,0,1
奧斯塔,0,1
康塔,0,1
朋科,0,1
馬蒂奇,0,1
史蒂芬絲,0,1
愛司球,0,1
挽回不了,0,1
貝果,0,1
馬蒂琪,0,1
改補,0,1
有助於,0,1
國中組,0,1
榮獲,0,1
籃球賽,0,1
邱文生,0,1
塞揚獎,0,1
投滿,0,1
榮膺,0,1
畢爾勒,0,1
雷伊,0,1
吳依瑄,0,1
泳隊,0,1
丹羽孝希,0,1
伊藤美誠,0,1
列強,0,1
國乒,0,1
扳倒,0,1
杜凱琹,0,1
桌壇,0,1
神童,0,1
許昕,0,1
陳夢,0,1
滿貫彈,0,1
原任,0,1
屬實,0,1
提交到,0,1
水落石出,0,1
參戰,0,1
哥林丹,0,1
強明,0,1
領銜,0,1
媒體室,0,1
讓給,0,1
青少年組,0,1
吉祥物燕九郎,0,1
徐正揚,0,1
擺脫,0,1
格發文,0,1
燕九郎,0,1
獨佔,0,1
鰲頭,0,1
上旬,0,1
呈現為,0,1
強勁球,0,1
狂敲,0,1
貢獻值,0,1
鈴木誠也,0,1
上印,0,1
奧克蘭市,0,1
字樣,0,1
卡森斯,0,1
史瓦伯,0,1
投加上,0,1
拉克羅伊,0,1
雪延賽,0,1
叫成,0,1
麥克梅納明,0,1
戴斯潘,0,1
火腿隊友,0,1
羅德井上晴哉,0,1
口水戰,0,1
回噴,0,1
中日龍,0,1
打擊制,0,1
札幌,0,1
雷布藍克,0,1
鬧空城,0,1
小畢,0,1
皇家隊,0,1
羅德里奎茲,0,1
謝特,0,1
遊騎兵隊,0,1
鐵捕,0,1
小柯瑞,0,1
抄到,0,1
如願,0,1
副韌帶,0,1
歸期,0,1
麥蓋爾,0,1
成選秀,0,1
開弓,0,1
波爾,0,1
鞋盒,0,1
沃納洛斯基,0,1
段班,0,1
爭冠,0,1
龍軍,0,1
洽談,0,1
規章,0,1
末節,0,1
林岳甫,0,1
踢踏舞,0,1
遙望,0,1
驚魂記,0,1
互爭,0,1
佛吉尼尼,0,1
斯威雅蒂,0,1
波索娃,0,1
羅馬尼亞,0,1
迎擊,0,1
阿尼西莫娃,0,1
死侍,0,1
熱身賽,0,1
防護裝,0,1
除蟲,0,1
飛入,0,1
黑吉斯,0,1
李愛瑟,0,1
總桿,0,1
錢珮芸,0,1
古拉索,0,1
威廉波特,0,1
普洛法,0,1
緣份,0,1
艾斯查達,0,1
含氧量,0,1
爬完,0,1
卡雷娜德,0,1
桑琪絲西班牙,0,1
青少女單,0,1
崔維諾,0,1
梅爾文,0,1
世仇,0,1
普萊斯,0,1
無愧為,0,1
黑馬史卓夫,0,1
果果,0,1
回破,0,1
小詹,0,1
拉鋸,0,1
捷勝,0,1
明晚,0,1
梁偉銘,0,1
烏巴,0,1
發球出,0,1
羅蘭加洛斯,0,1
苦戰,0,1
巨峰,0,1
巴克斯頓,0,1
歐多里齊,0,1
帕爾雷,0,1
決勝盤,0,1
盤數,0,1
吳松蔚,0,1
史卓夫,0,1
單金盃,0,1
大黑馬史卓夫,0,1
對抽,0,1
惟一,0,1
接連横,0,1
日耳曼,0,1
談笑,0,1
凱寧,0,1
凱絲,0,1
威廉絲,0,1
小威,0,1
狹路相逢,0,1
直美,0,1
芳齡,0,1
西妮雅可娃,0,1
費番,0,1
黑馬西妮雅可娃,0,1
多明尼加籍,0,1
週悍,0,1
林鴻道,0,1
雅典娜奬,0,1
交易案,0,1
費城人隊,0,1
稅款,0,1
道別,0,1
塔比特,0,1
棒總,0,1
選訓委,0,1
半死,0,1
流擊,0,1
林來瘋,0,1
洛卡斯特羅,0,1
艾斯科巴,0,1
十四,0,1
奪得,0,1
李晶恩,0,1
純絲,0,1
繳卡,0,1
內內馬爾,0,1
性侵事,0,1
老內馬爾,0,1
扣掉,0,1
絕佳,0,1
沛可,0,1
進行到,0,1
勝果,0,1
逼入,0,1
次巡,0,1
乏善可陳,0,1
單節,0,1
板凳群,0,1
臨危受命,0,1
北國,0,1
凶猛,0,1
阿努諾比,0,1
史頭,0,1
戰水手,0,1
歐利基,0,1
破門,0,1
紅軍,0,1
喜獲麟兒,0,1
搶勝,0,1
準星,0,1
狗熊,0,1
行雲流水,0,1
起起,0,1
跑起來,0,1
小指掌,0,1
張予親,0,1
折動,0,1
林琬清,0,1
骨骨,0,1
克帥,0,1
克洛普,0,1
名帥,0,1
德國盃,0,1
捧冠,0,1
盃賽,0,1
第八,0,1
盤末點,0,1
康崔拉斯,0,1
柏特,0,1
海沃德,0,1
甘特,0,1
韋恩萊特,0,1
塞揚,0,1
柏格茲,0,1
波瑟羅,0,1
龔乃玠,0,1
佈陣,0,1
隆德羅,0,1
嘆息聲,0,1
壞滿,0,1
慘吞,0,1
偏慢,0,1
安抵,0,1
寶刀未老,0,1
強轟,0,1
愛司,0,1
臨場,0,1
邁爾,0,1
小朱,0,1
調回來,0,1
連接上,0,1
首登,0,1
余謙,0,1
余謙一夫,0,1
投勝,0,1
終戰,0,1
繳出完,0,1
葉明嘉,0,1
黃弘毅,0,1
最終戰,0,1
防區,0,1
高一,0,1
亂風,0,1
小威大坂,0,1
快斬,0,1
止步,0,1
尼東切齊揚,0,1
歐絲塔潘珂拉脫維亞,0,1
佐佐木朗希,0,1
吉村浩,0,1
西西帕斯,0,1
古瑞希,0,1
桑琪士,0,1
琪涵諾克,0,1
男網,0,1
赫塞,0,1
吳浚鋒,0,1
日本賽,0,1
歐力士隊,0,1
李慶隆,0,1
李灝宇,0,1
潘文輝,0,1
高二,0,1
人制,0,1
屹立不搖,0,1
二壘安,0,1
射牆,0,1
瘋掉,0,1
舉動,0,1
辛辛那提,0,1
送掉,0,1
邦茲,0,1
中川皓,0,1
井領,0,1
雅貴,0,1
恰恰面,0,1
超亮眼,0,1
李宗賢,0,1
陳凱倫,0,1
受挫,0,1
史崔可娃,0,1
封后,0,1
底線,0,1
彭帥,0,1
狙擊,0,1
摩朗特,0,1
游離體,0,1
莫瑞州,0,1
順位籤,0,1
林明杰,0,1
逼上來,0,1
禹勳,0,1
游出,0,1
自由式,0,1
首添,0,1
台灣賽,0,1
擺在,0,1
黃士峰,0,1
黃竣彥,0,1
一壘金,0,1
化為,0,1
巴倫汀,0,1
榎本喜八,0,1
捷報,0,1
水泳場,0,1
游進,0,1
速男,0,1
奇馬林魚,0,1
不愧,0,1
塩崎真,0,1
鈴木,0,1
對打,0,1
受迫,0,1
柯寧,0,1
雙誤,0,1
伍茲賽,0,1
瘋狂,0,1
逆轉勝,0,1
鬱悶,0,1
潛水展,0,1
潛水界,0,1
陳鴻儒,0,1
咬中,0,1
失投,0,1
成瀨勝久,0,1
成瀬,0,1
掌握到,0,1
紅中球,0,1
李宗偉,0,1
李文珊,0,1
李龍,0,1
舉出,0,1
拚回,0,1
朗引,0,1
羅德尼,0,1
鈴木一朗,0,1
基姆斯,0,1
天賦,0,1
稱讚完,0,1
背框,0,1
迪米特洛夫,0,1
一級,0,1
印度尼,0,1
捷克史崔可娃,0,1
摩兒,0,1
東切,0,1
次盤詹,0,1
歐絲塔潘珂,0,1
澳印度,0,1
詹晧晴,0,1
低於,0,1
大爆桿,0,1
平標準桿,0,1
掛蛋,0,1
梅內塞斯,0,1
梅希亞,0,1
樂天惠勒,0,1
羅德瓦加斯,0,1
羅德萊爾德,0,1
馬瑞洛,0,1
出師,0,1
戰牌,0,1
拔頭籌,0,1
阿里森,0,1
瑞佛斯,0,1
恩賜,0,1
投打,0,1
擊成,0,1
形容成,0,1
空彈,0,1
轟擊球,0,1
老龍,0,1
魏董,0,1
龍迷會,0,1
朗卡特,0,1
謝政鵬,0,1
傳遞,0,1
福島縣,0,1
聖火,0,1
拉哈育,0,1
球拍,0,1
瑞森盃,0,1
